Car Make,Car Model,Dealer or Individual?,Price,Year,Location,Mileage,Doors,Color,VIN#,Engine,Description,Web Link
Honda,Accord,Dealer,$8599,2010,pittsburgh,220000,4,black,1HGCP2F85AA061746,2.4L I4 16V MPFI DOHC,"TRIPLE BLACK EXL WITH LEATHER IN MINT CONDITION WITH BRAND NEW BRAKES AND INSPECTION... We accept all credit and debit cards. Financing options available North Hills Auto Mall is a proud CARFAX Certified Dealer. CARFAX reports provide information regardingleage accuracy, number of owners, a nd much more. For a better buying experience, all of our vehicles come with a CARFAX report and a copy of a CARFAX Buyback Guarantee. The exclusive CARFAX Buyback Guarantee reduces the risk involved in buying a used car. Today, CARFAX has the most comprehensive vehicle database available in North America. The first step to protecting yourself with buying used cars with costly hidden problems is, DONT BUY A USED CAR WITHOUT CARFAX!! In addition, most of our vehicles include a 3 month or 5,000le power train warranty. Extended warranties are available as well. Most of the vehicles we have for sale have had one or two previous owners. Research has shown that cars with one owner tend to be consistently driven and maintained therefore can justify a premium asking price. We have a large selection of quality pre-owned vehicles that eliminates the need for you to shop anywhere else. Whether you need a family sedan, sports car,nivan, SUV or work truck, our dealership has what you are looking for and what suits your needs. Buying a vehicle doesnt have to be stressful. Find out why North Hills Auto Mall is the best place to purchase your next quality pre-owned vehicle. Give us a call today at (412) 802-2003.",https://www.cars.com/vehicledetail/8405de60-00d8-47fe-864b-bb74bdd95f1d/
Honda,Accord,Dealer,$7599,2004,"pittsburgh, PA",119000,4,white,1HGCM56664A120431,2.4L I4 16V MPFI DOHC,no seller notes,https://www.cars.com/vehicledetail/eaabe738-03b6-467a-a059-4179c761dfc4/
Honda,Accord,Dealer,$19695,2016,"Pittsburgh, PA",91280,4,silver,1HGCR3F95GA011298,3.5L 6-Cylinder Gas Engine,"SUNROOF/MOONROOF, **NEW BRAKES**, **HEATED LEATHER SEATS**, **NAVIGATION/GPS**   No matter what your automotive needs may be, you'll find answers here at Dean Honda. This 2016 Honda Accord Sedan Touring has a beautiful Lunar Silver Metallic exterior with Black interior. This vehicle has 91280 has been thoroughly inspected by our factory trained service technicians and has been fully reconditioned for immediate delivery. We're happy to provide this Accord Sedan's CARFAX vehicle history report upon request as well.  For a quick, stress-free car buying experience you've come to the right place. Come be a member of the Dean's List. Please visit www.deanhonda.com to learn more about the membership benefits that you receive when you purchase a vehicle from Dean Honda. Due to heavily discounted market based pricing, vehicles are selling more quickly than our website updates. To verify availability on this vehicle please contact our client care team at 412-944-2791  Our address is 911 Clairton Blvd Pittsburgh PA 15236.",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=671491436&makeCodeList=HONDA&modelCodeList=ACCORD&city=Pittsburgh&state=PA&zip=15232&searchRadius=10&isNewSearch=false&marketExtension=include&showAccelerateBanner=false&sortBy=relevance&numRecords=25&requestId=2281868035&listingTypes=USED&referrer=%2Fcars-for-sale%2Fhonda%2Faccord%2Fpittsburgh-pa-15232%3FsearchRadius%3D10%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26requestId%3D2281868035&clickType=spotlight
Honda,Accord,Dealer,$18851,2017,"monroeville, PA",58032,4,white,1HGCR2F53HA067751,2.4L 4-Cylinder Gas Engine,"Priced below KBB Fair Purchase Price! This 2017 Honda Accord Sport in White Orchid Pearl features: FWD 2.4L I4 DOHC i-VTEC 16V CVT CARFAX One-Owner. Clean CARFAX.26/34 City/Highway MPGAwards:* 2017 IIHS Top Safety Pick+ (When equipped with Honda Sensing and specific headlights) * 2017 KBB.com 10 Most Awarded Brands * 2017 KBB.com Brand Image AwardsKelley Blue Book Brand Image Awards are based on the Brand Watch(tm) study from Kelley Blue Book Market Intelligence. Award calculated among non-luxury shoppers. For more information, visit www.kbb.com. Kelley Blue Book is a registered trademark of Kelley Blue Book Co., Inc.See the rest of our inventory at VALLEYHONDA.NET.  All prices are subject to change. payments based on American Honda Finance Corp. Super Preferred credit rating.",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=672583657&makeCodeList=HONDA&modelCodeList=ACCORD&city=Pittsburgh&state=PA&zip=15232&searchRadius=10&isNewSearch=false&marketExtension=include&showAccelerateBanner=false&sortBy=relevance&numRecords=25&requestId=2281868035&listingTypes=USED&referrer=%2Fcars-for-sale%2Fhonda%2Faccord%2Fpittsburgh-pa-15232%3FsearchRadius%3D10%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26requestId%3D2281868035&clickType=spotlight
Honda,Accord,Dealer,$20890,2018,"pittsburgh, PA",91956,4,black,1HGCV1F52JA050824,1.5L 4-Cylinder Turbo Gas Engine,"2018 Accord EX-L CVT FWD 1.5T I4 DOHC 16V Turbocharged VTEC 30/38 City/Highway MPG  We have a strong and committed sales staff with many years of experience satisfying our customer's needs. Feel free to browse our inventory online, request more information about vehicles, set up a test drive or inquire about financing.  What is the Shults Advantage? Shults Advantage is car buying the way it should be: fun, informative and fair. Here are our promises: FORD PASS REWARDS AVAILABLE ON CERTAIN MODELS * SHUTTLE SERVICE - NO CHARGE! * ONE MASSIVE INVENTORY! * COMPREHENSIVE FACTORY CERTIFIED SERVICE * NO HASSLE SELL OR TRADE OF ANY CAR.",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=673361679&makeCodeList=HONDA&modelCodeList=ACCORD&city=Pittsburgh&state=PA&zip=15232&searchRadius=10&isNewSearch=false&marketExtension=include&showAccelerateBanner=false&sortBy=relevance&numRecords=25&requestId=2281868035&listingTypes=USED&referrer=%2Fcars-for-sale%2Fhonda%2Faccord%2Fpittsburgh-pa-15232%3FsearchRadius%3D10%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26requestId%3D2281868035&clickType=spotlight
Honda,Accord,Dealer,$20990,2016,"bridgeville, PA",73026,4,red,1HGCR2F52GA183814,"4-Cyl, i-VTEC, 2.4L","WHEELS AND TIRES Premium Wheels 19""+ BRAKING AND TRACTION Traction Control ABS (4-Wheel) Stability Control ENTERTAINMENT AND INSTRUMENTATION Bluetooth Wireless AM/FM Stereo CD/MP3 (Single Disc) SEATS Power Seat SAFETY AND SECURITY Dual Air Bags Side Air Bags Multi-View R/V Camera F&R Head Curtain Air Bags COMFORT AND CONVENIENCE Alarm System Air Conditioning Power Door Locks Keyless Entry Power Windows Cruise Control STEERING Power Steering Tilt & Telescoping Wheel EXTERIOR Rear Spoiler Fog Lights LIGHTING Daytime Running Lights",https://www.carvana.com/vehicle/2671724
Honda,Accord,Dealer,$26940,2021,Pittsburgh,17374,4,Crystal Black Pearl,1HGCV1F30MA016402,I-4 cyl,"Baierl Subaru is very proud to offer this terrific 2021 Honda Accord in Crystal Black Pearl. This vehicle comes with the following features; Accord Sport, 4D Sedan, 1.5T I4 DOHC 16V Turbocharged VTEC, CVT, FWD.   CARFAX One-Owner. Clean CARFAX. Odometer is 9941 below market average! 29/35 City/Highway MPG Priced below KBB Fair Purchase Price!",https://www.baierlsubaru.com/used/Honda/2021-Honda-Accord-Pittsburgh-PA-47202f4e0a0e087f1d37281bee038b87.htm?store=PAPITSUB&ddcref=fluency&tcdcmpid=649054&tcdadid=586533320334&tcdkwid=&gclid=EAIaIQobChMI4pmd8rbu_QIVaMmUCR3rtgWdEAQYFCABEgIWHPD_BwE
Honda,Accord,Dealer,$24109,2020,"Butler, PA",23188,4,Obsidian Blue Pearl,1HGCV1F16LA049594,1.5L Turbo I4 192hp 192ft. lbs.,"FOUR NEW TIRES! SOLD BY US NEW AND ONLY SERVICED HERE! ONE CARFAX OWNER! Honda Certified Pre-Owned! 7 year / 100kle powertrain warranty. Back up camera, Pandora Internet Radio Access, Collision Mitigation Braking, Road Departure Mitigation Lane Warning, SMS text functionality, A/C, USB interface, auxiliary input jack, Vehicle Stability Assist (VSA) with traction control, Tire Pressure Monitoring System (TPMS), daytime running lights (DRL), LATCH system for child seats, auto off halogen headlights, steering wheel audio controls, cruise control, tilt / telescopic steering wheel, 17"" alloy wheels, LED brake lights. As close to being new as possible without actually being new! Honda North is exceptionally pleased to be a twelve time Honda President's Award recipient and to be in the top 1% of all Honda dealers in the nation for Customer Satisfaction. We are very grateful to our employees and customers for such a great honor! Take the time to give us a shot. We Know Honda. We Know You!",https://www.hondanorth.net/auto/*/73897235/?store=HNP&gclid=EAIaIQobChMI__qXvbju_QIV441bCh1apAYOEAQYASABEgIeSPD_BwE
Honda,Accord,Dealer,$10841,2015,Wexford PA,194145,4,White Orchid Pearl,1HGCR3F80FA003955,6,"Baierl Acura is pleased to offer this fantastic 2015 Honda Accord in White Orchid Pearl. This vehicle has been through our award winning factory trained service department*** and comes with the following features; Rear Back Up Camera, Sunroof / Moonroof, There's no back-and-forth, we offer one fair price, BluetoothÂ® Handsfree Cellphone, Sold 100% As Is, Accord EX-L, 4D Sedan, 3.5L V6 SOHC i-VTEC 24V, 6-Speed Automatic, FWD, Ivory w/Perforated Leather-Trimmed Seats, 17"" Alloy Wheels, 7 Speakers, Automatic temperature control, Brake assist, Electronic Stability Control, Exterior Parking Camera Rear, Front fog lights, Fully automatic headlights, Heated front seats, Memory seat, Perforated Leather-Trimmed Seats, Power driver seat, Power moonroof, Power passenger seat, Radio: 360-Watt AM/FM/CD Premium Audio System, Security system, Telescoping steering wheel, Tilt steering wheel.",https://www.baierlacura.com/used/Honda/2015-Honda-Accord-cece2a780a0e094a2c69b41b16bda4cc.htm?store=PAWEXACU&gclid=EAIaIQobChMI76Oxrbru_QIVZfLjBx0hfgbaEAQYDSABEgKZn_D_BwE
Honda,Accord,Dealer,$19994,2015,"Johnstown, PA ",24428,4,Champagne Frost Pearl,1HGCR2F86FA006787,Gas,"CLEAN CARFAX - ONE OWNER - LOCAL TRADE!!!  Thomas Automotive is dedicated to putting your safety first and in doing so, we are more selective of the vehicles we sell. Each pre-owned vehicle is held to the highest safety standards because with us, you are like family. And when you choose Thomas Automotive, long after the price is forgotten, the value remains!  Additional Information At Thomas Automotive, it is all about Y.O.U. Shop your way to the driveway. Save time at the dealership by clicking the Shop with Ease button on our website to customize your vehicle payments, apply for financing, value your trade-in and more online when it is convenient for you. Then, pick up at the dealership or arrange for home delivery",https://www.edmunds.com/honda/accord/2015/vin/1HGCR2F86FA006787/?radius=50
Honda,Accord,Dealer,$26.988,2020,"Soldotna, AK",40910,4,white,1HGCV2E3XLA001492,2.0L,2020 Honda Accord Sport 2.0T Manual Transmission,https://kenai.craigslist.org/ctd/d/soldotna-2020-honda-accord-platinum/7591067785.html
Honda,Accord,Dealer,$26518,2021,Monroeville,17000,4,Still Night Pearl,1HGCV1F36MA080718,1.5L 4-Cylinder Turbo Gas Engine,Priced below KBB Fair Purchase Price! This 2021 Honda Accord Sport in Still Night Pearl features: FWD 1.5T I4 DOHC 16V Turbocharged VTEC CVT CARFAX One-Owner. Clean CARFAX.29/35 City/Highway MPGSee the rest of our inventory at VALLEYHONDA.NET.  All prices are subject to change. payments based on American Honda Finance Corp. Super Preferred credit rating.,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=674938004&makeCodeList=HONDA&modelCodeList=ACCORD&city=Pittsburgh&state=PA&zip=15219&searchRadius=50&listingTypes=USED&isNewSearch=false&referrer=%2Fcars-for-sale%2Fhonda%2Faccord%2Fpittsburgh-pa-15219%3F&clickType=listing
Honda,Accord,Dealer,$32988,2021,"Wasilla, AK",12001,4,Modern Steel Metallic,1HGCV1F59MA090628,1.5L,2021 Honda Accord Modern Steel Metallic Sweet deal!!!! - $32988.00 (Kendall Ford of Wasilla),https://anchorage.craigslist.org/ctd/d/wasilla-2021-honda-accord-modern-steel/7601243873.html
Honda,Accord,Individual,$5900,2009,"San Francisco, CA",160000,4,Grey,Not Available,Automatic transmission,"Need the car gone as soon as possible selling because of necessity   - Everything works  - Cruise control is functional  - A/C and heater is functional  - 160,000  - No check engine lights  - sound system is functional ",https://www.facebook.com/marketplace/item/179246954860575/?ref=category_feed&referral_code=null&referral_story_type=post
Honda,Accord,Dealer,$9950,2014,"Concord, OH",125721,4,Gray,1HGCR2F31EA160441,2.4L I4 DOHC i-VTEC 16V,,https://timstruckcapital.com/sale/used-honda-accord-lx-concord-nh/2014-honda-accord-lx-1hgcr2f31ea160441
Honda,Accord,Dealer,$30470,2022,Port Richey,10,4,Still Night Pearl,1HGCV1F34NA121543,1.5L 4-Cylinder Turbo Gas Engine,"Still Night Pearl 2022 Honda Accord Sport FWD CVT 1.5T I4 DOHC 16V Turbocharged VTEC 4-Wheel Disc Brakes, 8 Speakers, ABS brakes, Adaptive Cruise Control: Adaptive Cruise Control (ACC) with Low-Speed Follow, Apple CarPlay/Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, Delay-off headlights, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: HondaLink, Exterior Parking Camera Rear, Fabric w/Synthetic Leather Seat Trim, Forward collision: Collision Mitigation Braking System (CMBS) + FCWtigation, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front fog lights, Fully automatic headlights, Knee airbag, Lane Departure Warning System, Leather Shift Knob, Leather steering wheel, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Panic alarm, Power doorrrors, Power driver seat, Power steering, Power windows, Radio: 180-Watt AM/FM Audio System, Rear anti-roll bar, Rear window defroster, Remote keyless entry, Security system, Speed control, Speed-sensing steering, Speed-Sensitive Wipers, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Tachometer, Tilt steering wheel, Traction control, Variably intermittent wipers, Wheels: 19"" Machine-Finished Alloy w/Black Inserts.   Get a price quote on this vehicle or any vehicle in our inventory. No games. No tricks. Call us today for your E-price. We can make your new vehicle uniquely yours with window tint, custom tires, custom wheels, spoiler or DVD systems. We have the staff and knowledge to put it all together for you. Get Pre-Qualified: http://www.oceanhondaofportrichey.com We finance Bad Credit, Bankruptcy & First Time Buyers With No Credit. Apply Now! Please chat, email, text or call to verify any information in question and to schedule your product preview!",https://tinyurl.com/m3u56h4j
Honda,Accord,Dealer,$21500,2015,"Wasilla, AK",69497,4,white,1HGCR3F92FA021043,2.0L V6,"2015 Honda Accord V6 Touring / Automatic / Htd Leather Seat's / Navi - $21,500 (Wasilla)",https://anchorage.craigslist.org/ctd/d/wasilla-2015-honda-accord-v6-touring/7598359346.html
Honda,Accord,Individual,$16994,2014,"Irwin, PA",89833,4,Beige,1HGCR3F84EA004850,6 cyl,2014 Honda Accord EXL,https://www.carfax.com/vehicle/1HGCR3F84EA004850?sourceSiteId=10&partner=VSN_1
Honda,Accord,Dealer,$8499,2008,"Crestwood, IL",135026,4,Burgundy,1HGCP36818A036276,6 Cyl,"1-OWNER LEATHER SUNROOF CD PLAYER ALLOY WHEEL GOOD TIRES 3.5L V6 LARGE VARIETY OF VEHICLES AT YOUR CHOICE AUTOS AT TRUE AFFORDABLE PRICES. CHECK OUR LATEST INVENTORY AND SCHEDULE YOUR TEST DRIVE WITH US. WE ALSO BUY CARS FROM PRIVATE OWNERS JUST BRING YOUR VEHICLE AND GET CASH OUR FACETIME AND WHATSAPP VIDEO CHATS ARE AVAILABLE FOR VEHICLE-RELATED QUESTIONS AND INQUIRES. PLEASE CALL US WITHIN our BUSINESS HOURS. CRESTWOOD VEHICLE LOCATION: YOUR CHOICE AUTO SALES (CRESTWOOD LOT) 14112 PULASKI RD CRESTWOOD, IL 60445 PH: 708-926-9166 PH: 708-691-9142 WEB: WWW.YOURCHOICEAUTOS.COM CLOSE TO THE MAJOR HIGHWAYS: WE ARE RIGHT OFF I-57, EXIT 353 TOWARDS 127TH ST/BURR OAK AVE THEN RIGHT AT PULASKI RD TO 141ST. WE ARE ALSO RIGHT OFF OF I-294 OFF OF CICERO EXIT GOING TOWARDS 135TH ST THEN TO PULASKI ROAD. LOCATED RIGHT NEXT TO THE MARATHON AT THE INTERSECTION 141ST AND PULASKI.",https://www.carfax.com/vehicle/1HGCP36818A036276?sourceSiteId=10&partner=VSN_0
